ID,P17,P45,P73,P84,P100,P112,P5,P10,P39,P107,P3,P15,P48,P75,P101,P24,P42,P76,P99
G8_2PS_6F_98,119123,196196,282282,301301,352352,382382,082082,105108,179179,372372,092092,127127,201201,268268,346353,145145,192192,291291,344344
G8_3PL_1C_10,119119,196196,282282,301301,352362,382385,082082,105108,177179,372372,092092,123127,201201,266268,346346,148148,192194,291291,363363
G8_3PL_1C_100,119119,196196,282282,301301,362362,385385,082082,105108,177177,372372,092092,127127,201201,268268,346346,148148,192192,291291,344344
G8_3PL_1C_110,119119,196196,279279,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,268268,346346,148148,194194,291291,363363
G8_3PL_1C_120,119119,196196,282282,301301,362362,385385,000000,108111,177177,372372,092092,127127,201201,266266,346346,148148,194194,288288,344344
G8_3PL_1C_130,119119,196196,282282,301301,352352,382385,082082,108108,175177,372372,090090,123127,201201,266268,346346,148148,192194,288291,344363
G8_3PL_1C_140,119119,196196,279279,301301,352352,382382,082082,105108,179179,372372,090090,123123,201201,266266,346346,148148,194194,291291,363363
G8_3PL_1C_150,119119,196196,282282,301301,352362,382385,082082,105108,177179,372372,092092,127127,201201,266266,346346,148148,194194,291291,363363
G8_3PL_1C_170,119119,193196,282282,301301,362362,382385,082082,105108,177177,372372,088092,123127,201201,266268,346346,148148,190194,291291,344358
G8_3PL_1C_180,119119,196196,282282,301301,352352,385385,082082,105108,177177,372372,092092,127127,201201,268268,346346,148148,190190,291291,344344
G8_3PL_1C_190,119119,196196,282282,301301,362362,382382,082082,105108,175175,372372,090090,127127,201201,266266,360360,148148,194194,291291,363363
G8_3PL_1C_20,119119,196196,285285,301301,352352,382382,082082,105108,175175,372372,090090,123123,201201,266266,346346,148148,192192,288288,363363
G8_3PL_1C_200,119119,196196,282282,301301,352352,385385,000000,108111,177177,372372,088090,123127,201201,266268,360360,148148,194194,288291,344344
G8_3PL_1C_210,119119,196196,282282,301301,352352,382382,000000,108111,179179,372372,090090,127127,201201,268268,000000,148148,190190,291291,363363
G8_3PL_1C_30,119119,196196,282282,301301,352352,382385,082082,105108,177179,372372,090092,127127,201201,266268,346346,148148,194194,288291,363363
G8_3PL_1C_50,119119,193196,279282,301301,352362,382385,082082,108108,177177,372372,088088,123127,201201,266268,000000,148148,190194,291291,344358
G8_3PL_1C_60,119119,193196,279282,301301,352362,382382,082082,108108,177179,372372,088088,127127,201201,266268,346346,148148,194194,291291,344358
G8_3PL_1C_70,119119,196196,279279,301301,362362,382382,073073,105108,179179,372372,092092,123123,201201,268268,346346,148148,194194,291291,363363
G8_3PL_1C_80,119119,196196,282282,301301,352352,385385,082082,108108,177177,372372,090090,123127,201201,266268,346346,148148,194194,288291,344344
G8_3PL_1C_90,119119,193196,282285,301301,352362,382385,082082,105108,175177,372372,088090,123127,201201,266266,346346,148148,192194,288291,344363
G8_3PL_1F_1010,119119,196196,282282,301301,352362,382382,000000,108111,175175,372372,088090,121127,201201,266268,353360,148148,194194,288291,363363
G8_3PL_1F_110,119119,196196,282282,301301,352362,382385,082082,105108,175177,372372,090090,121127,201201,268268,346346,148148,194194,288291,344363
G8_3PL_1F_1110,119119,196196,282282,301301,352352,382385,000000,108111,175177,372372,088092,127127,201201,266268,346353,148148,194194,288288,358363
G8_3PL_1F_1310,119119,196196,282282,301301,352362,382382,082082,108108,175175,372372,088090,121127,201201,266268,346346,148148,194194,291291,363363
G8_3PL_1F_1410,119119,196196,282282,301301,352362,385385,082082,105108,177177,372372,092092,121121,201201,268268,000000,148148,194194,288288,344344
G8_3PL_1F_1510,119119,196196,282282,301301,352362,382382,000000,108111,175175,372372,088092,121127,201201,266268,346346,148148,194194,288291,363363
G8_3PL_1F_1610,119119,196196,285285,301301,352362,382382,082082,108111,175175,372372,090090,127127,201201,268268,346346,148148,194194,288288,363363
G8_3PL_1F_1710,119119,196196,282282,301301,352362,382385,082082,108111,175177,372372,090090,121127,201201,268268,346346,148148,194194,288288,344363
G8_3PL_1F_1810,119119,196196,282285,301301,352352,382382,082082,108108,175175,372372,088092,121127,201201,266268,346346,148148,194194,288288,363363
G8_3PL_1F_1910,119119,196196,282282,301301,352362,382385,073082,108111,175177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344363
G8_3PL_1F_210,119119,196196,282282,301301,352362,382382,082082,108108,175175,372372,090092,121127,201201,268268,346346,148148,194194,288291,363363
G8_3PL_1F_310,119119,196196,282282,301301,352362,382385,082082,108108,175177,372372,090092,127127,201201,268268,346346,148148,194194,291291,344363
G8_3PL_1F_410,119119,196196,282285,301301,352352,382385,082082,108111,175177,372372,088090,127127,201201,266268,346346,148148,194194,288288,358363
G8_3PL_1F_510,119119,196196,282282,301301,362362,382385,082082,108108,175177,372372,092092,121121,201201,268268,346346,148148,194194,288291,344363
G8_3PL_1F_610,119119,196196,282285,301301,352362,385385,082082,105108,177177,369372,090090,123127,201201,268268,000000,148148,194194,288291,344344
G8_3PL_1F_710,119119,196196,282282,301301,352352,382382,082082,105108,175175,372372,090090,121127,201201,268268,346346,148148,194194,288291,363363
G8_3PL_1F_810,119119,196196,282282,301301,352362,382382,000000,108111,175175,372372,088092,121121,201201,266268,346346,148148,194194,291291,363363
G8_3PL_1F_910,119119,196196,282282,301301,352352,382382,082082,108108,175175,372372,088090,121127,201201,266268,346346,148148,194194,288291,363363
G8_3PL_4C_10,119119,193196,279285,301301,362362,385385,082082,105108,177177,372372,088090,127127,201201,268268,346346,148148,192194,288291,344344
G8_3PL_4C_100,119119,196196,285285,301301,352352,382385,000000,108111,177177,372372,090092,123127,201201,268268,360360,148148,194194,288291,344358
G8_3PL_4C_110,119119,193193,279279,301301,362362,385385,076076,108111,177177,372372,088088,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4C_120,119119,193193,279279,301301,352352,385385,073073,108111,177177,372372,090090,123123,201201,268268,346346,148148,190194,291291,344344
G8_3PL_4C_130,119119,193193,279279,301301,352362,385385,073073,108111,177177,372372,088090,123127,201201,266268,346346,148148,190194,288288,344344
G8_3PL_4C_140,119119,193193,279279,301301,352352,385385,082082,105108,177177,372372,090090,123123,201201,268268,346346,148148,194194,291291,344344
G8_3PL_4C_150,119119,193193,285285,301301,352352,385385,000000,108111,177177,372372,092092,123123,201201,268268,346346,148148,192192,288288,344344
G8_3PL_4C_160,119119,193193,285285,301301,362362,382382,082082,108108,177179,372372,088092,123123,201201,266268,346346,148148,194194,291291,358363
G8_3PL_4C_170,119119,193193,285285,301301,362362,385385,073073,108111,177177,372372,088088,123123,201201,266266,346346,148148,194194,288288,363363
G8_3PL_4C_180,119119,196196,285285,301301,352352,382385,000000,108111,177177,372372,090092,123127,201201,268268,360360,148148,194194,288291,344358
G8_3PL_4C_190,119119,193193,279279,301301,352352,385385,082082,105108,177177,372372,090090,123123,201201,266266,360360,148148,194194,291291,344344
G8_3PL_4C_20,119119,196196,279279,301301,352352,382382,073073,108111,177177,372372,088088,127127,201201,266266,346346,148148,190190,288288,358358
G8_3PL_4C_200,119119,193193,279279,301301,352362,385385,082082,105108,177177,372372,092092,123131,201201,268268,346346,148148,194194,288291,344344
G8_3PL_4C_30,119119,193193,279279,301301,362362,385385,073073,108111,175175,372372,092092,121121,201201,268268,346346,148148,194194,291291,344344
G8_3PL_4C_40,119119,193196,285285,301301,352362,382385,082082,108108,177177,372372,088092,127127,201201,268268,346346,148148,190194,288291,344358
G8_3PL_4C_50,119119,193196,279279,301301,362362,382385,082082,108108,177179,372372,088088,121123,201201,266266,346346,148148,194194,275288,344363
G8_3PL_4C_60,119119,193193,279285,301301,352362,382385,082082,108108,177177,372372,088088,121123,201201,266268,346346,148148,190194,291291,344358
G8_3PL_4C_70,119119,193196,279279,301301,352362,382385,082082,108111,177179,372372,088090,123127,201201,266268,360360,148148,190194,291291,344363
G8_3PL_4C_80,119119,193193,279282,301301,352362,385385,073073,108111,177177,372372,088090,123127,201201,266268,346346,148148,190194,288288,344344
G8_3PL_4C_90,119119,193193,279279,301301,352352,382382,082082,105108,179179,372372,090090,127127,201201,266266,346346,148148,194194,288288,363363
G8_3PL_4F_1013,119119,193193,285285,301301,362362,385385,000000,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1113,119119,193193,285285,301301,362362,385385,000000,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_113,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1213,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1313,119119,193193,285285,301301,352352,385385,000000,108111,177177,372372,090090,127127,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4F_1413,119119,193193,285285,301301,362362,385385,073073,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1513,119119,193193,285285,301301,362362,385385,073073,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1613,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1713,119119,193193,285285,301301,362362,385385,073082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1813,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_1913,119119,193193,285285,301301,362362,385385,000000,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_2013,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_213,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_313,119119,193193,285285,301301,352352,385385,082082,108111,177177,372372,090090,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4F_413,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_513,119119,193193,285285,301301,352352,385385,000000,108111,177177,372372,090090,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4F_613,119119,193193,285285,301301,362362,385385,082082,108111,177177,372372,092092,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4F_713,119119,193193,285285,301301,362362,385385,000000,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,344344
G8_3PL_4F_813,119119,193193,285285,301301,352352,385385,000000,108111,177177,372372,090090,127127,201201,266266,346346,148148,194194,288288,344344
G8_3PL_4F_913,119119,193193,285285,301301,352352,385385,082082,108111,177177,372372,090090,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PL_5C_10,119119,196196,279279,301301,352352,385385,000000,105108,177177,372372,090090,121121,201201,268268,360360,148148,192192,291291,344344
G8_3PL_5C_100,119119,196196,282285,301301,362362,382382,000000,108111,175175,369369,090090,123123,201201,268268,360360,148148,194194,275275,344344
G8_3PL_5C_110,119119,196196,285285,301301,362362,382382,082082,108108,177179,369369,090090,123127,201201,268268,360360,148148,194194,288288,344363
G8_3PL_5C_120,119119,196196,285285,301301,352352,382382,000000,108111,179179,369369,090090,123123,201201,268268,346346,148148,194194,288288,363363
G8_3PL_5C_130,119119,196196,279279,301301,362362,382382,000000,108111,179179,372372,090090,127127,201201,268268,346346,148148,192192,288288,363363
G8_3PL_5C_140,119119,196196,282282,301301,352352,385385,082082,105108,177177,372372,088090,127127,201201,266268,360360,148148,194194,291291,344344
G8_3PL_5C_150,119119,196196,282285,301301,352362,382385,082082,105108,177179,369369,088090,123127,201201,266268,362362,148148,194194,288291,344363
G8_3PL_5C_160,119119,196196,285285,301301,352352,385385,082082,105108,177177,369369,090090,127127,201201,268268,360360,148148,194194,288288,344344
G8_3PL_5C_170,119119,196196,282285,301301,362362,385385,000000,108111,177177,369369,090090,123123,201201,268268,360360,148148,192192,288288,344344
G8_3PL_5C_180,119119,196196,282285,301301,352362,385385,000000,108111,177177,369372,088090,123123,201201,266268,360360,148148,192194,288291,344344
G8_3PL_5C_190,119119,193193,282285,301301,352352,385385,082082,105108,175175,372372,088088,127127,201201,266266,346346,148148,194194,288288,344344
G8_3PL_5C_20,119119,196196,282282,301301,362362,382382,000000,108111,179179,372372,092092,123123,201201,268268,346360,148148,194194,288288,363363
G8_3PL_5C_200,119119,196196,285285,301301,352352,382385,082082,108108,177179,369369,088088,121123,201201,266266,360360,148148,194194,288291,344363
G8_3PL_5C_30,119119,196196,282285,301301,352352,382385,082082,105108,177179,369372,088088,123127,201201,266266,360360,148148,192194,288291,344363
G8_3PL_5C_40,119119,196196,285285,301301,362362,382382,082082,105108,179179,000000,088088,127127,201201,266266,360360,148148,194194,291291,363363
G8_3PL_5C_50,119119,193196,279282,301301,352352,382382,082082,108108,179179,372372,090092,127127,201201,268268,362362,148148,194194,288291,363363
G8_3PL_5C_60,119119,193193,282285,301301,352352,382382,082082,105108,179179,369369,090090,123123,201201,268268,362362,148148,194194,288288,363363
G8_3PL_5C_70,119119,196196,282285,301301,352352,382382,000000,108111,179179,369369,092092,123123,201201,268268,362362,148148,194194,291291,363363
G8_3PL_5C_80,119119,196196,281285,301301,352352,382385,082082,108108,177179,369369,088088,121123,201201,266266,360360,148148,194194,288291,344363
G8_3PL_5C_90,119119,193193,282285,301301,362362,382382,000000,108111,179179,369369,090090,123123,201201,268268,346362,148148,194194,291291,363363
G8_3PL_5F_109,119119,196196,279282,301301,352352,382382,000000,108111,179179,372372,088088,123123,201201,266266,360360,148148,190190,288288,363363
G8_3PL_5F_110,119119,196196,285285,301301,352352,382382,082082,105108,179179,372372,088088,123123,201201,268268,360360,148148,190190,288288,363363
G8_3PL_5F_119,119119,196196,285285,301301,352352,385385,082082,105108,177177,372372,090090,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PL_5F_129,119119,196196,285285,301301,352352,382382,082082,105108,179179,372372,088088,123123,201201,266266,360360,148148,194194,288288,363363
G8_3PL_5F_139,119119,196196,282285,301301,352352,385385,073073,108111,177177,372372,090090,123123,201201,268268,346360,148148,190190,288288,344344
G8_3PL_5F_149,119119,196196,279279,301301,352352,382382,073082,108111,179179,372372,088088,127127,201201,268268,360360,148148,190190,288288,363363
G8_3PL_5F_19,119119,196196,279282,301301,352352,382382,082082,105108,179179,372372,088088,123123,201201,268268,360360,148148,190190,288288,363363
G8_3PL_5F_210,119119,196196,279279,301301,352352,382382,000000,108111,179179,372372,092092,127127,201201,268268,360360,148148,194194,288288,363363
G8_3PL_5F_29,119119,196196,282285,301301,352352,382382,082082,108111,179179,372372,088092,127127,201201,268268,360360,145148,190194,288288,363363
G8_3PL_5F_310,119119,196196,279282,301301,352352,382382,082082,108108,179179,372372,090092,123123,201201,268268,360360,148148,194194,288291,358363
G8_3PL_5F_39,119119,196196,282285,301301,352352,382382,000000,108111,179179,372372,088088,127127,201201,268268,360362,148148,190190,288288,363363
G8_3PL_5F_410,119119,193196,279285,301301,352352,382382,082082,108108,179179,372372,090092,123123,201201,268268,360360,148148,194194,288288,344363
G8_3PL_5F_49,119119,196196,282285,301301,352352,382382,082082,105108,179179,372372,090090,121123,201201,268268,362362,148148,190194,288291,363363
G8_3PL_5F_510,119119,196196,282285,301301,352352,382382,082082,108108,179179,372372,088092,121127,201201,268268,360360,148148,190190,288291,363363
G8_3PL_5F_59,119119,196196,279279,301301,352352,382382,082082,105108,179179,372372,090090,123123,201201,268268,360360,148148,194194,288288,363363
G8_3PL_5F_610,119119,196196,279285,301301,352352,382382,082082,108108,179179,372372,090092,121127,201201,268268,360360,148148,190194,288288,358363
G8_3PL_5F_69,119119,193196,279285,301301,352352,382382,082082,105108,179179,372372,090092,123123,201201,268268,360360,148148,194194,288288,363363
G8_3PL_5F_79,119119,196196,282285,301301,352352,382382,082082,105108,179179,372372,088088,127127,201201,268268,360360,148148,190190,288288,363363
G8_3PL_5F_89,119119,196196,282282,301301,352352,382382,073073,108111,179179,372372,090090,123123,201201,268268,360360,148148,190190,291291,363363
G8_3PL_5F_99,119119,196196,279282,301301,352352,382382,000000,108111,179179,372372,088088,123123,201201,268268,360360,148148,190190,288288,363363
G8_3PL_6C_10,119119,193193,279279,301301,352352,385385,082082,105108,175175,372372,090090,121121,201201,268268,346346,148148,194194,291291,344344
G8_3PL_6C_100,119119,193196,279285,301301,362362,382382,000000,108111,175175,369372,090092,121127,201201,266268,360360,148148,194194,291291,363363
G8_3PL_6C_110,119119,193193,279285,301301,362362,382382,073073,108108,175175,369372,088090,123123,201201,266268,360360,148148,194194,291291,363363
G8_3PL_6C_120,119119,193193,279285,301301,352362,382382,073073,108108,175177,372372,092092,123123,201201,268268,346000,148148,194194,275291,358363
G8_3PL_6C_130,119119,193193,279279,301301,362362,382382,082082,105108,175175,372372,088088,121121,201201,266266,360362,148148,194194,275275,363363
G8_3PL_6C_150,119119,193193,285285,301301,362362,382382,082082,108111,175175,000000,090090,121121,201201,266266,362362,148148,194194,291291,363363
G8_3PL_6C_160,119119,193196,279279,301301,352352,382382,082082,108108,175179,372372,090090,121123,201201,268268,346346,148148,194194,275291,363363
G8_3PL_6C_170,119119,193193,279285,301301,352362,385385,082082,108108,177177,372372,090090,121123,201201,266266,346346,148148,194194,275275,344344
G8_3PL_6C_180,119119,196196,279279,301301,352362,382382,082082,105108,179179,372372,088090,127127,201201,266266,346346,148148,190194,275288,363363
G8_3PL_6C_190,119119,196196,279279,301301,352362,382382,082082,105108,175179,372372,088090,123127,201201,266268,346362,148148,194194,288291,344363
G8_3PL_6C_20,119119,193193,282285,301301,352362,382382,082082,108108,175175,369372,088090,123127,201201,268268,346346,148148,194194,288288,344363
G8_3PL_6C_200,119119,193193,279285,301301,352362,382385,073073,108108,175177,369372,090092,121123,201201,268268,346362,148148,194194,275291,344363
G8_3PL_6C_30,119119,193196,279282,301301,352362,382382,082082,105108,179179,372372,090092,121123,201201,268268,346346,148148,194194,275291,363363
G8_3PL_6C_40,119119,196196,279285,301301,352362,382382,082082,105108,179179,369372,088090,127127,201201,266266,346346,148148,190194,275288,363363
G8_3PL_6C_50,119119,196196,285285,301301,362362,382382,073073,108111,175175,369369,088088,121121,201201,266266,360360,148148,194194,288288,344344
G8_3PL_6C_60,119119,193196,282285,301301,352362,382382,082082,108108,175175,369372,088090,123127,201201,268268,346346,148148,194194,288288,344363
G8_3PL_6C_70,119119,196196,279282,301301,352352,382382,082082,105108,179179,372372,088088,127127,201201,266266,346346,148148,194194,288288,363363
G8_3PL_6C_80,119119,193196,279285,301301,352362,382382,082082,108108,175177,369372,088092,123123,201201,266268,346346,148148,194194,288291,344358
G8_3PL_6C_90,119119,196196,282282,301301,352358,382382,073073,108111,177179,372372,090090,127127,201201,268268,346362,148148,192192,288288,363363
G8_3PL_6F_1011,119119,196196,282285,301301,352352,385385,082082,108108,177177,372372,088088,127127,201201,266266,360360,148148,194194,288291,344363
G8_3PL_6F_1012,119119,196196,282285,301301,352352,385385,082082,108108,177177,372372,088090,127127,201201,266268,360360,148148,194194,288291,344363
G8_3PL_6F_111,119119,196196,279279,301301,352352,382385,000000,108111,175175,372372,092092,127127,201201,268268,360360,148148,194194,288291,344363
G8_3PL_6F_112,119119,196196,282282,301301,352352,382385,000000,108111,175177,372372,088090,127127,201201,266266,360360,148148,194194,291291,363363
G8_3PL_6F_211,119119,196196,282285,301301,352352,382385,082082,108108,175177,372372,088088,127127,201201,266266,360362,148148,194194,288291,344363
G8_3PL_6F_212,119119,196196,282285,301301,352352,385385,082082,108108,177177,372372,088090,127127,201201,266268,360360,148148,194194,288291,344363
G8_3PL_6F_311,119119,196196,282282,301301,352362,385385,000000,108111,177177,372372,088090,127127,201201,266266,360362,148148,194194,291291,363363
G8_3PL_6F_312,119119,196196,279282,301301,352362,382385,082082,108108,175177,372372,090092,127127,201201,266268,362362,148148,194194,288291,363363
G8_3PL_6F_411,119119,196196,282285,301301,352352,385385,082082,108108,177177,372372,088090,127127,201201,266268,360360,148148,194194,288291,344363
G8_3PL_6F_412,119119,196196,279282,301301,352362,385385,082082,105108,175177,372372,090092,127127,201201,266266,360360,148148,194194,288288,344344
G8_3PL_6F_511,119119,196196,279285,301301,352352,385385,082082,108108,175177,372372,088092,127127,201201,266268,360360,148148,194194,288288,344344
G8_3PL_6F_512,119119,193196,279285,301301,352352,385385,082082,105108,177177,372372,092092,127127,201201,268268,360360,148148,194194,288288,344344
G8_3PL_6F_611,119119,196196,279285,301301,352362,385385,000000,108111,175177,372372,088088,127127,201201,266266,360360,148148,194194,288288,344344
G8_3PL_6F_612,119119,193196,282282,301301,362362,382385,082082,108108,175177,372372,088090,127127,201201,266266,360360,148148,194194,275288,344363
G8_3PL_6F_711,119119,196196,279282,301301,362362,385385,082082,108108,177177,372372,090090,127127,201201,266266,343360,148148,194194,288288,344363
G8_3PL_6F_712,119119,196196,279282,301301,352352,385385,082082,108108,175177,372372,092092,127127,201201,268268,360360,148148,194194,288291,344344
G8_3PL_6F_811,119119,193196,279279,301301,352362,385385,082082,108108,175177,372372,088092,127127,201201,266268,360360,148148,194194,288291,344363
G8_3PL_6F_812,119119,193196,279285,301301,352352,385385,082082,108108,177177,372372,088090,127127,201201,266266,360360,148148,194194,291291,344363
G8_3PL_6F_911,119119,196196,279285,301301,352352,385385,082082,108108,175177,372372,088092,127127,201201,266268,360360,148148,194194,288288,344344
G8_3PL_6F_912,119119,196196,279285,301301,352362,385385,082082,108108,177177,372372,088090,127127,201201,266266,360360,148148,194194,288291,363363
G8_3PS_1C_10,119119,196196,282282,301301,362362,382382,082082,105108,175175,372372,088090,123123,201201,266268,346346,148148,194194,288291,363363
G8_3PS_1C_110,119119,196196,282282,301301,362362,382382,000000,108111,175175,372372,088088,123123,201201,266266,346346,148148,194194,291291,363363
G8_3PS_1C_120,119119,196196,282282,301301,362362,382382,082082,105108,177177,372372,088088,123123,201201,266266,346346,148148,194194,288288,358358
G8_3PS_1C_130,119119,196196,282282,301301,362362,385385,073082,108111,177177,372372,088088,127127,201201,266266,346346,148148,194194,288288,363363
G8_3PS_1C_140,119119,196196,282282,301301,362362,385385,082082,105108,177177,372372,088088,127127,201201,266266,360360,148148,194194,288288,363363
G8_3PS_1C_150,119119,193193,279279,301301,362362,382382,082082,105108,175175,372372,088088,123123,201201,266266,360360,148148,194194,288288,344344
G8_3PS_1C_160,119119,196196,279282,301301,362362,382385,082082,108108,177179,372372,088092,121123,201201,266266,346346,148148,194194,291291,344358
G8_3PS_1C_170,119119,196196,282282,301301,362362,382382,073073,108111,175177,372372,088088,123127,201201,266266,346346,148148,190194,288291,358363
G8_3PS_1C_180,119119,196196,282282,301301,352362,382382,082082,108108,175179,372372,088090,123127,201201,266268,346346,148148,194194,275288,363363
G8_3PS_1C_190,119119,196196,282282,301301,362362,382382,082082,105108,179179,372372,090090,121121,201201,268268,000000,148148,194194,288288,363363
G8_3PS_1C_20,119119,196196,279282,301301,362362,382382,082082,108108,175177,372372,088088,127127,201201,266266,360360,148148,194194,275291,358363
G8_3PS_1C_200,119119,196196,282282,301301,362362,382382,082082,105108,175177,372372,088088,127127,201201,266266,360360,148148,194194,291291,358363
G8_3PS_1C_30,119119,196196,279282,301301,362362,382385,082082,108108,179179,372372,088088,123127,201201,266268,360360,148148,194194,291291,358363
G8_3PS_1C_40,119119,196196,282282,301301,352352,382382,082082,105108,175175,372372,088088,121121,201201,266266,346346,148148,194194,288288,363363
G8_3PS_1C_50,119119,196196,279279,301301,362362,382382,073085,108108,175175,372372,088088,123127,201201,266266,360360,148148,194194,288288,363363
G8_3PS_1C_60,119119,196196,282282,301301,362362,382382,082082,105108,175175,372372,090090,123123,201201,268268,360360,148148,190190,291291,363363
G8_3PS_1C_70,119119,193196,279279,301301,362362,382385,082082,108108,175177,372372,088088,127127,201201,266266,360360,148148,194194,288291,363363
G8_3PS_1C_80,119119,193196,279282,301301,352362,382382,082082,108108,175179,372372,090090,121127,201201,266268,346346,148148,190194,275291,363363
G8_3PS_1C_90,119119,196196,282282,301301,362362,382382,073073,108111,177177,372372,088088,123123,201201,266266,346346,148148,194194,291291,363363
G8_3PS_1F_1011,119119,196196,279282,301301,352352,382382,000000,108111,175177,372372,088088,123123,201201,266266,360360,148148,190190,291291,344363
G8_3PS_1F_111,119119,193193,282282,301301,352362,382382,073088,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1111,119119,193193,282282,301301,352362,382382,000000,108111,179179,372372,090090,123127,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1211,119119,193193,282282,301301,352362,382382,000000,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1311,119119,193193,282282,301301,352362,382382,000000,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1411,119119,193193,282282,301301,362362,382382,000000,108111,179179,372372,090090,123123,201201,268268,346360,148148,194194,291291,344363
G8_3PS_1F_1511,119119,193193,282282,301301,352362,382382,000000,108111,175179,372372,090090,123127,201201,268268,346346,148148,194194,288291,344363
G8_3PS_1F_1611,119119,193193,282282,301301,362362,382382,000000,108111,179179,372372,090090,123127,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1711,119119,193193,282282,301301,362362,382382,000000,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1811,119119,193193,282282,301301,362362,382382,000000,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_1911,119119,193193,282282,301301,362362,382382,000000,108111,179179,372372,090090,123123,201201,268268,000000,148148,194194,291291,344363
G8_3PS_1F_2011,119119,193193,282282,301301,352362,382385,082082,108108,177177,000000,000000,000000,201201,266268,000000,148148,194194,288288,344363
G8_3PS_1F_211,119119,196196,279279,301301,352352,382382,073085,108111,175175,372372,088088,123123,201201,266266,346346,148148,190190,291291,344344
G8_3PS_1F_311,119119,193193,282282,301301,362362,382382,073088,108111,179179,372372,090090,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_411,119119,193193,282282,301301,352352,382382,073088,108111,179179,372372,090090,127127,201201,268268,346346,148148,194194,291291,363363
G8_3PS_1F_511,119119,193193,282282,301301,362362,382382,073088,108111,179179,372372,090090,123127,201201,268268,346346,148148,194194,291291,344363
G8_3PS_1F_711,119119,193196,279282,301301,352352,382382,082082,108108,175179,372372,088090,123123,201201,266268,360360,148148,190190,291291,344363
G8_3PS_1F_811,119119,193196,282282,301301,352352,382382,082082,108108,177179,372372,088090,123123,201201,266268,346346,148148,190190,291291,363363
G8_3PS_1F_911,119119,196196,279282,301301,352352,382382,073085,108111,175177,372372,088088,123123,201201,266266,360360,148148,190190,291291,344363
G8_3PS_3C_10,119119,193196,279285,301301,362362,000000,000000,108111,177179,372372,088088,127127,201201,266266,000000,148148,194194,288291,344363
G8_3PS_3C_110,119119,196196,279279,301301,352362,382382,000000,108111,179179,372372,088088,123127,201201,266266,360360,148148,190192,288291,363363
G8_3PS_3C_120,119119,193196,279279,301301,362362,382385,082082,108111,177179,372372,088088,123127,201201,266268,362362,148148,194194,288291,344363
G8_3PS_3C_130,119119,196196,279279,301301,362362,382382,073073,108111,177177,372372,092092,123123,201201,000000,346346,148148,194194,288288,358358
G8_3PS_3C_140,119119,196196,282282,301301,362362,385385,082082,105108,177177,363372,088088,123123,201201,266266,000000,148148,194194,288288,363363
G8_3PS_3C_150,119119,196196,279282,301301,362362,382382,000000,108111,177179,372372,088088,127127,201201,266268,000000,148148,194194,288291,358363
